date,date_dt,season,block_id,cultivar,file,eta_mm,eto_mm,ndvi
2023-02-03,2023-02-03,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-03_10m.tif,3.5366313,6.4266996,
2023-02-04,2023-02-04,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-04_10m.tif,3.4556627,6.4240594,0.5169718265533447
2023-02-05,2023-02-05,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-05_10m.tif,2.1158047,3.9331279,
2023-02-06,2023-02-06,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-06_10m.tif,3.1743102,5.9010353,
2023-02-07,2023-02-07,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-07_10m.tif,2.2879758,4.2532144,
2023-02-08,2023-02-08,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-08_10m.tif,3.8351703,7.129657,
2023-02-09,2023-02-09,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-09_10m.tif,3.4002206,6.572966,0.5101973414421082
2023-02-10,2023-02-10,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-10_10m.tif,3.5456111,6.8540816,
2023-02-11,2023-02-11,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-11_10m.tif,3.4865766,6.739951,
2023-02-12,2023-02-12,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-12_10m.tif,2.5070212,4.8463845,
2023-02-13,2023-02-13,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-13_10m.tif,2.8553066,5.5196466,
2023-02-14,2023-02-14,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-14_10m.tif,2.8412898,5.004188,0.4981503188610077
2023-02-15,2023-02-15,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-15_10m.tif,2.6528087,4.6722083,
2023-02-16,2023-02-16,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-16_10m.tif,2.7500458,4.8434215,
2023-02-17,2023-02-17,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-17_10m.tif,2.3872356,4.2044353,
2023-02-18,2023-02-18,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-18_10m.tif,3.1220043,5.498553,
2023-02-19,2023-02-19,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-19_10m.tif,2.8054097,5.393673,0.5232006907463074
2023-02-20,2023-02-20,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-20_10m.tif,1.2036504,2.3141284,
2023-02-21,2023-02-21,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-21_10m.tif,2.1883194,4.207252,
2023-02-22,2023-02-22,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-22_10m.tif,2.591714,4.982831,
2023-02-23,2023-02-23,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-23_10m.tif,2.9024427,5.5802445,
2023-02-24,2023-02-24,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-24_10m.tif,2.4290729,4.575725,0.5125414729118347
2023-02-25,2023-02-25,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-25_10m.tif,2.9084823,5.47884,
2023-02-26,2023-02-26,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-26_10m.tif,3.26326,6.1472006,
2023-02-27,2023-02-27,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-27_10m.tif,3.4654708,6.528165,
2023-02-28,2023-02-28,2022_2023,M2,Chardonnay,ETa_Tokara_2023-02-28_10m.tif,3.1189477,5.875332,
2023-03-01,2023-03-01,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-01_10m.tif,3.1895223,5.944459,0.5566452741622925
2023-03-02,2023-03-02,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-02_10m.tif,3.0140188,5.617329,
2023-03-03,2023-03-03,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-03_10m.tif,1.99172,3.7120528,
2023-03-04,2023-03-04,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-04_10m.tif,1.6203392,3.019923,
2023-03-05,2023-03-05,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-05_10m.tif,0.9809626,1.8282456,
2023-03-06,2023-03-06,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-06_10m.tif,1.5711666,2.9282465,
2023-03-07,2023-03-07,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-07_10m.tif,2.1289816,3.967895,
2023-03-08,2023-03-08,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-08_10m.tif,1.4560341,2.713702,
2023-03-09,2023-03-09,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-09_10m.tif,0.6649328,1.2392458,
2023-03-10,2023-03-10,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-10_10m.tif,2.0458925,3.813045,
2023-03-11,2023-03-11,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-11_10m.tif,1.423075,2.6522608,
2023-03-12,2023-03-12,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-12_10m.tif,2.4090056,4.489783,
2023-03-13,2023-03-13,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-13_10m.tif,2.5195217,4.6957297,
2023-03-14,2023-03-14,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-14_10m.tif,3.0234659,5.6349726,
2023-03-15,2023-03-15,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-15_10m.tif,2.64794,4.935031,
2023-03-16,2023-03-16,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-16_10m.tif,2.7613533,5.269853,0.5931403040885925
2023-03-17,2023-03-17,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-17_10m.tif,1.6047401,3.062521,
2023-03-18,2023-03-18,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-18_10m.tif,1.3551725,2.586256,
2023-03-19,2023-03-19,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-19_10m.tif,2.0758839,3.961675,
2023-03-20,2023-03-20,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-20_10m.tif,1.4692037,2.8038647,
2023-03-21,2023-03-21,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-21_10m.tif,1.2691282,2.4220488,
2023-03-22,2023-03-22,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-22_10m.tif,1.8293003,3.491111,
2023-03-23,2023-03-23,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-23_10m.tif,2.0293846,3.872932,
2023-03-24,2023-03-24,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-24_10m.tif,1.7509758,3.3416395,
2023-03-25,2023-03-25,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-25_10m.tif,0.99789757,1.9044387,
2023-03-26,2023-03-26,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-26_10m.tif,1.7659895,3.3703108,
2023-03-27,2023-03-27,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-27_10m.tif,2.2778547,4.347146,
2023-03-28,2023-03-28,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-28_10m.tif,1.8086531,3.4517002,
2023-03-29,2023-03-29,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-29_10m.tif,1.5129291,2.8873203,
2023-03-30,2023-03-30,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-30_10m.tif,1.6771486,3.2007084,
2023-03-31,2023-03-31,2022_2023,M2,Chardonnay,ETa_Tokara_2023-03-31_10m.tif,2.0911782,3.9259367,0.6612030863761902
2023-04-01,2023-04-01,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-01_10m.tif,2.235871,4.197582,
2023-04-02,2023-04-02,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-02_10m.tif,1.9092972,3.584474,
2023-04-03,2023-04-03,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-03_10m.tif,1.3725377,2.576768,
2023-04-04,2023-04-04,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-04_10m.tif,1.7155377,3.2207184,
2023-04-05,2023-04-05,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-05_10m.tif,2.2487698,4.2109017,0.6632193326950073
2023-04-06,2023-04-06,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-06_10m.tif,2.1504133,4.026739,
2023-04-07,2023-04-07,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-07_10m.tif,0.7943249,1.4873912,
2023-04-08,2023-04-08,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-08_10m.tif,1.0827606,2.027512,
2023-04-09,2023-04-09,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-09_10m.tif,1.4770293,2.765791,
2023-04-10,2023-04-10,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-10_10m.tif,1.1689905,2.1889703,
2023-04-11,2023-04-11,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-11_10m.tif,1.4527005,2.7202504,
2023-04-12,2023-04-12,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-12_10m.tif,1.1282073,2.1126132,
2023-04-13,2023-04-13,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-13_10m.tif,1.1700068,2.1908717,
2023-04-14,2023-04-14,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-14_10m.tif,1.6242225,3.0414276,
2023-04-15,2023-04-15,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-15_10m.tif,1.7216384,3.224375,0.6941393613815308
2023-04-16,2023-04-16,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-16_10m.tif,1.6800238,3.1464095,
2023-04-17,2023-04-17,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-17_10m.tif,1.7373625,3.2537854,
2023-04-18,2023-04-18,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-18_10m.tif,1.6397482,3.0709832,
2023-04-19,2023-04-19,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-19_10m.tif,1.6849427,3.1556273,
2023-04-20,2023-04-20,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-20_10m.tif,0.9710938,1.8186951,
2023-04-21,2023-04-21,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-21_10m.tif,1.042353,1.9521726,
2023-04-22,2023-04-22,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-22_10m.tif,0.87554216,1.6397623,
2023-04-23,2023-04-23,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-23_10m.tif,0.8388774,1.5710803,
2023-04-24,2023-04-24,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-24_10m.tif,0.9033772,1.6918676,
2023-04-25,2023-04-25,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-25_10m.tif,1.1241081,2.1052787,
2023-04-26,2023-04-26,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-26_10m.tif,1.2564733,2.3531868,
2023-04-27,2023-04-27,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-27_10m.tif,0.73712707,1.3804922,
2023-04-28,2023-04-28,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-28_10m.tif,1.0109241,1.8933022,
2023-04-29,2023-04-29,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-29_10m.tif,0.95030683,1.7797731,
2023-04-30,2023-04-30,2022_2023,M2,Chardonnay,ETa_Tokara_2023-04-30_10m.tif,1.2051778,2.47772,0.7113391160964966
2023-08-03,2023-08-03,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-03_10m.tif,1.6195505,3.358349,0.6331780552864075
2023-08-04,2023-08-04,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-04_10m.tif,1.1271683,2.337387,
2023-08-05,2023-08-05,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-05_10m.tif,0.9139919,1.8952986,
2023-08-06,2023-08-06,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-06_10m.tif,0.8155166,1.6911069,
2023-08-07,2023-08-07,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-07_10m.tif,0.9268634,1.9219885,
2023-08-08,2023-08-08,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-08_10m.tif,0.8320443,1.7253897,
2023-08-09,2023-08-09,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-09_10m.tif,1.3460568,2.791287,
2023-08-10,2023-08-10,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-10_10m.tif,1.5347751,3.182549,
2023-08-11,2023-08-11,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-11_10m.tif,1.3231081,2.7436411,
2023-08-12,2023-08-12,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-12_10m.tif,0.59030193,1.2240747,
2023-08-13,2023-08-13,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-13_10m.tif,0.7878021,1.6336511,
2023-08-14,2023-08-14,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-14_10m.tif,0.8141406,1.6882606,
2023-08-15,2023-08-15,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-15_10m.tif,1.3352423,2.7688823,
2023-08-16,2023-08-16,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-16_10m.tif,1.5026319,3.1160042,
2023-08-17,2023-08-17,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-17_10m.tif,0.63789594,1.3227866,
2023-08-18,2023-08-18,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-18_10m.tif,0.7995016,1.6578947,
2023-08-19,2023-08-19,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-19_10m.tif,1.1138219,2.3096964,
2023-08-20,2023-08-20,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-20_10m.tif,1.1675642,2.4211414,
2023-08-21,2023-08-21,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-21_10m.tif,0.95483553,1.9799894,
2023-08-22,2023-08-22,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-22_10m.tif,0.54403645,1.1281706,
2023-08-23,2023-08-23,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-23_10m.tif,0.7725137,1.6019342,
2023-08-24,2023-08-24,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-24_10m.tif,0.98606944,2.0447564,
2023-08-25,2023-08-25,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-25_10m.tif,0.6523761,1.3527993,
2023-08-26,2023-08-26,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-26_10m.tif,0.7656665,1.5877433,
2023-08-27,2023-08-27,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-27_10m.tif,1.2483213,2.5885775,
2023-08-28,2023-08-28,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-28_10m.tif,1.6636658,3.5991008,0.5385527014732361
2023-08-29,2023-08-29,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-29_10m.tif,1.9821355,4.2883205,
2023-08-30,2023-08-30,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-30_10m.tif,1.5046066,3.2551386,
2023-08-31,2023-08-31,2023_2024,M2,Chardonnay,ETa_Tokara_2023-08-31_10m.tif,0.6416852,1.3882551,
2023-09-01,2023-09-01,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-01_10m.tif,0.8136713,1.7603934,
2023-09-02,2023-09-02,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-02_10m.tif,0.79593056,1.7219669,
2023-09-03,2023-09-03,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-03_10m.tif,0.96008694,2.0771487,
2023-09-04,2023-09-04,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-04_10m.tif,0.90356684,1.9548686,
2023-09-05,2023-09-05,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-05_10m.tif,0.8073061,1.7465717,
2023-09-06,2023-09-06,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-06_10m.tif,1.0152881,2.1965578,
2023-09-07,2023-09-07,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-07_10m.tif,1.1882633,2.6137664,0.5052079558372498
2023-09-08,2023-09-08,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-08_10m.tif,1.3217212,2.907193,
2023-09-09,2023-09-09,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-09_10m.tif,1.1582253,2.5475988,
2023-09-10,2023-09-10,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-10_10m.tif,0.9883194,2.1739423,
2023-09-11,2023-09-11,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-11_10m.tif,0.8299111,1.8255937,
2023-09-12,2023-09-12,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-12_10m.tif,1.1289179,2.5280423,0.5047582983970642
2023-09-13,2023-09-13,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-13_10m.tif,1.7930294,4.0151954,
2023-09-14,2023-09-14,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-14_10m.tif,0.8382641,1.8770589,
2023-09-15,2023-09-15,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-15_10m.tif,0.90265083,2.021333,
2023-09-16,2023-09-16,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-16_10m.tif,0.9668047,2.1650722,
2023-09-17,2023-09-17,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-17_10m.tif,1.0468469,2.344265,
2023-09-18,2023-09-18,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-18_10m.tif,1.164978,2.6087563,
2023-09-19,2023-09-19,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-19_10m.tif,0.99452555,2.2269845,
2023-09-20,2023-09-20,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-20_10m.tif,1.2336733,2.7626297,
2023-09-21,2023-09-21,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-21_10m.tif,0.9744445,2.1821086,
2023-09-22,2023-09-22,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-22_10m.tif,1.2448708,2.7877636,
2023-09-23,2023-09-23,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-23_10m.tif,1.0230105,2.2908847,
2023-09-24,2023-09-24,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-24_10m.tif,0.9056838,2.0281842,
2023-09-25,2023-09-25,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-25_10m.tif,0.6265684,1.4030628,
2023-09-26,2023-09-26,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-26_10m.tif,1.5168232,3.3966832,
2023-09-27,2023-09-27,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-27_10m.tif,1.8609987,4.2916374,0.5025907754898071
2023-09-28,2023-09-28,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-28_10m.tif,1.9685298,4.539445,
2023-09-29,2023-09-29,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-29_10m.tif,1.7657443,4.0719776,
2023-09-30,2023-09-30,2023_2024,M2,Chardonnay,ETa_Tokara_2023-09-30_10m.tif,1.0807382,2.4923046,
2023-10-01,2023-10-01,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-01_10m.tif,1.770865,4.083768,
2023-10-02,2023-10-02,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-02_10m.tif,2.268507,5.1978445,0.48888102173805237
2023-10-03,2023-10-03,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-03_10m.tif,1.9079208,4.3717966,
2023-10-04,2023-10-04,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-04_10m.tif,1.5206335,3.4844813,
2023-10-05,2023-10-05,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-05_10m.tif,1.5620226,3.5794559,
2023-10-06,2023-10-06,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-06_10m.tif,1.5878476,3.638735,
2023-10-07,2023-10-07,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-07_10m.tif,1.1816925,2.7077777,
2023-10-08,2023-10-08,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-08_10m.tif,2.1426885,4.9097795,
2023-10-09,2023-10-09,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-09_10m.tif,2.224631,5.0974984,
2023-10-10,2023-10-10,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-10_10m.tif,2.1919384,5.022951,
2023-10-11,2023-10-11,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-11_10m.tif,1.702225,3.9005632,
2023-10-12,2023-10-12,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-12_10m.tif,1.1273379,2.5832834,
2023-10-13,2023-10-13,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-13_10m.tif,2.2550192,5.167433,
2023-10-14,2023-10-14,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-14_10m.tif,2.3683085,5.426807,
2023-10-15,2023-10-15,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-15_10m.tif,2.5362344,5.8116407,
2023-10-16,2023-10-16,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-16_10m.tif,2.3855052,5.466344,
2023-10-17,2023-10-17,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-17_10m.tif,2.469115,5.379051,0.5211785435676575
2023-10-18,2023-10-18,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-18_10m.tif,2.5445125,5.543325,
2023-10-19,2023-10-19,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-19_10m.tif,2.7794392,6.055088,
2023-10-20,2023-10-20,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-20_10m.tif,1.3463277,2.9330444,
2023-10-21,2023-10-21,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-21_10m.tif,1.6870044,3.6753078,
2023-10-22,2023-10-22,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-22_10m.tif,2.7425687,5.7184167,0.5658754706382751
2023-10-23,2023-10-23,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-23_10m.tif,2.3703256,4.942267,
2023-10-24,2023-10-24,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-24_10m.tif,1.8181334,3.7909124,
2023-10-25,2023-10-25,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-25_10m.tif,2.376917,4.956013,
2023-10-26,2023-10-26,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-26_10m.tif,2.3747303,4.9514523,
2023-10-27,2023-10-27,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-27_10m.tif,1.100286,2.2941601,
2023-10-28,2023-10-28,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-28_10m.tif,2.1099494,4.399363,
2023-10-29,2023-10-29,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-29_10m.tif,3.0277376,6.3129992,
2023-10-30,2023-10-30,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-30_10m.tif,3.18251,6.63572,
2023-10-31,2023-10-31,2023_2024,M2,Chardonnay,ETa_Tokara_2023-10-31_10m.tif,3.166583,6.6025195,
2023-11-01,2023-11-01,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-01_10m.tif,2.6863692,5.601246,
2023-11-02,2023-11-02,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-02_10m.tif,2.9070842,6.0614552,
2023-11-03,2023-11-03,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-03_10m.tif,1.8538953,3.8654826,
2023-11-04,2023-11-04,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-04_10m.tif,1.8170218,3.788595,
2023-11-05,2023-11-05,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-05_10m.tif,2.4153657,5.036186,
2023-11-06,2023-11-06,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-06_10m.tif,1.5123451,3.1533291,
2023-11-07,2023-11-07,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-07_10m.tif,1.5242823,3.178219,
2023-11-08,2023-11-08,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-08_10m.tif,2.1966338,4.580117,
2023-11-09,2023-11-09,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-09_10m.tif,2.6719818,5.5712523,
2023-11-10,2023-11-10,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-10_10m.tif,2.8259175,5.8922124,
2023-11-11,2023-11-11,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-11_10m.tif,2.0522888,4.279142,
2023-11-12,2023-11-12,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-12_10m.tif,2.3865073,4.976015,
2023-11-13,2023-11-13,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-13_10m.tif,3.3916786,7.0718384,
2023-11-14,2023-11-14,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-14_10m.tif,3.5074859,7.3133144,
2023-11-15,2023-11-15,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-15_10m.tif,3.274651,6.8278365,
2023-11-16,2023-11-16,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-16_10m.tif,2.216891,4.622355,
2023-11-17,2023-11-17,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-17_10m.tif,2.2075875,4.602952,
2023-11-18,2023-11-18,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-18_10m.tif,2.4683745,5.1467156,
2023-11-19,2023-11-19,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-19_10m.tif,2.1839592,4.5536933,
2023-11-20,2023-11-20,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-20_10m.tif,2.0927792,4.363569,
2023-11-21,2023-11-21,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-21_10m.tif,2.1724775,4.529739,
2023-11-22,2023-11-22,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-22_10m.tif,2.4147656,5.0349245,
2023-11-23,2023-11-23,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-23_10m.tif,2.3925982,4.988706,
2023-11-24,2023-11-24,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-24_10m.tif,2.4793935,5.169684,
2023-11-25,2023-11-25,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-25_10m.tif,2.303915,4.8038125,
2023-11-26,2023-11-26,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-26_10m.tif,3.3223004,6.1504936,0.5464339852333069
2023-11-27,2023-11-27,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-27_10m.tif,3.260294,6.0357766,
2023-11-28,2023-11-28,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-28_10m.tif,2.2540128,4.1728067,
2023-11-29,2023-11-29,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-29_10m.tif,3.7709627,6.9810567,
2023-11-30,2023-11-30,2023_2024,M2,Chardonnay,ETa_Tokara_2023-11-30_10m.tif,4.098228,7.5868945,
2023-12-01,2023-12-01,2023_2024,M2,Chardonnay,ETa_Tokara_2023-12-01_10m.tif,2.9813168,5.5192056,
2023-12-02,2023-12-02,2023_2024,M2,Chardonnay,ETa_Tokara_2023-12-02_10m.tif,2.4791057,4.5895367,
2023-12-03,2023-12-03,2023_2024,M2,Chardonnay,ETa_Tokara_2023-12-03_10m.tif,2.8108585,5.203662,
2023-12-04,2023-12-04,2023_2024,M2,Chardonnay,ETa_Tokara_2023-12-04_10m.tif,2.7725,5.132654,
2023-12-05,2023-12-05,2023_2024,M2,Chardonnay,ETa_Tokara_2023-12-05_10m.tif,3.515411,6.507958,
2023-12-06,2023-12-06,2023_2024,M2,Chardonnay,ETa_Tokara_2023-12-06_10m.tif,4.668149,8.307108,0.5182762145996094
